desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel,noticeComment
444451000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091008944_s.jpg,2022-08-09,대천동 더외식 주차장,[고양이] 한국 고양이,검갈색,2022(년생),0.43(Kg),충남-보령-2022-00384,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/202208091008944.jpg,보호중,F,N,1개월령 추정,보령길고양이보호협회,010-9942-9901,충청남도 보령시 남대천로 91 (대천동) 상가동 201호,충청남도 보령시,박태섭,041-930-7924,
444450000000000,http://www.animal.go.kr/files/shelter/2022/07/20220809180876_s.jpg,2022-08-09,신관119안전센터,[개] 믹스견,흰색,2019(년생),18.0(Kg),충남-공주-2022-00202,2022-08-09,2022-08-22,http://www.animal.go.kr/files/shelter/2022/07/20220809180876.jpeg,보호중,M,N,"심장사상충 감염, 전신진드기 및 피부염 감염",공주시 동물보호소,041-840-8580,충청남도 공주시 우성면 내산목천길 52-15,충청남도 공주시,축산유통팀,041-840-8580,
443571000000000,http://www.animal.go.kr/files/shelter/2022/07/20220809180814_s.jpg,2022-08-09,흥덕구 운천동 부근,[개] 믹스견,흰색,2019(년생),20(Kg),충북-청주-2022-00930,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/20220809180814.jpg,보호중,M,N,"왼쪽 눈 각막궤양, 왼쪽 입 흉터,  겁이 많음",반려동물보호센터,043-201-2298,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면),충청북도 청주시,정동복,043-201-2296,
443571000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091808746_s.jpg,2022-08-09,낭성 관정 2길 36번지 부근,[개] 믹스견,"흰색, 갈색, 검정색",2020(년생),21(Kg),충북-청주-2022-00929,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/202208091808746.jpg,보호중,M,N,"빨간 목걸이, 쇠 목줄 착용, 겁이 많으나 순함",반려동물보호센터,043-201-2298,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면),충청북도 청주시,정동복,043-201-2296,
443571000000000,http://www.animal.go.kr/files/shelter/2022/07/20220809180867[1]_s.jpg,2022-08-09,개신동 모태안 여성병원 인근,[개] 믹스견,흰색,2021(년생),15(Kg),충북-청주-2022-00928,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/20220809180867[1].jpg,보호중,F,U,"미니 진도, 분홍코, 콧잔등에 흉터, 순함",반려동물보호센터,043-201-2298,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면),충청북도 청주시,정동복,043-201-2296,
443448000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091608401_s.jpg,2022-08-09,매포읍 시장약국 앞,[고양이] 한국 고양이,삼색이,2022(년생),0.35(Kg),충북-단양-2022-00196,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/202208091608401.jpg,보호중,Q,N,"195호와 함께 발견, 눈병",단양군유기동물보호소,043-420-2746,충청북도 단양군 매포읍 우덕리 910번지,충청북도 단양군,단양군,043-420-2743,
443448000000000,http://www.animal.go.kr/files/shelter/2022/07/20220809160814_s.jpg,2022-08-09,매포읍 시장약국 앞,[고양이] 한국 고양이,태비,2022(년생),0.30(Kg),충북-단양-2022-00195,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/20220809160814.jpg,보호중,Q,N,"196호와 함께 발견, 눈병",단양군유기동물보호소,043-420-2746,충청북도 단양군 매포읍 우덕리 910번지,충청북도 단양군,단양군,043-420-2743,
443445000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091408911_s.jpg,2022-08-09,광혜원면 생거진천로 2475,[개] 믹스견,황백색,2020(년생),7(Kg),충북-진천-2022-00148,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/202208091408911.jpg,종료(자연사),M,U,전반적건강양호,괴산증평보호소,010-3169-1151,충청북도 증평군 도안면 입장길 239,충청북도 진천군,윤성호,043-539-3562,
443445000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091408141_s.jpg,2022-08-09,문백면 농다리로 81,[개] 믹스견,황색,2022(년생),1(Kg),충북-진천-2022-00147,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/202208091408141.jpg,보호중,M,U,전반적건강양호,괴산증평보호소,010-3169-1151,충청북도 증평군 도안면 입장길 239,충청북도 진천군,윤성호,043-539-3562,
443443000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091808252_s.jpg,2022-08-09,옥천읍,[고양이] 한국 고양이,고등어,2022(년생),0.5(Kg),충북-옥천-2022-00246,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/202208091808252.jpeg,보호중,F,N,"[관리번호 246] 옥천읍 양수로 주택에서 발견됨, 수유가 필요함.",옥천동물병원,010-8843-8844,"충청북도 옥천군 옥천읍 삼금로 53 (옥천읍, 동물병원) 옥천동물병원",충청북도 옥천군,이가람,043-730-3684,
443443000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091308191_s.jpg,2022-08-09,옥천읍,[개] 믹스견,흰색,2021(년생),15(Kg),충북-옥천-2022-00245,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/202208091308191.jpeg,보호중,F,N,"[관리번호 245] 가풍리 축산에서 포획댐, 사람경계가 무척 심함.",옥천동물병원,010-8843-8844,"충청북도 옥천군 옥천읍 삼금로 53 (옥천읍, 동물병원) 옥천동물병원",충청북도 옥천군,이가람,043-730-3684,
443443000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091308148_s.jpg,2022-08-09,옥천읍,[개] 믹스견,흰색,2022(년생),6(Kg),충북-옥천-2022-00244,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/202208091308148.jpeg,종료(반환),F,N,[관리번호 244] 옥천신문 앞 도로에서 발견됨.순함,옥천동물병원,010-8843-8844,"충청북도 옥천군 옥천읍 삼금로 53 (옥천읍, 동물병원) 옥천동물병원",충청북도 옥천군,이가람,043-730-3684,
443443000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091308332_s.jpg,2022-08-09,옥천읍,[개] 푸들,갈색,2021(년생),5(Kg),충북-옥천-2022-00243,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/202208091308332.jpeg,종료(반환),F,N,[관리번호 243] 옥천읍 체육센터 주차장에서 발견됨. 겁먹음,옥천동물병원,010-8843-8844,"충청북도 옥천군 옥천읍 삼금로 53 (옥천읍, 동물병원) 옥천동물병원",충청북도 옥천군,이가람,043-730-3684,
443443000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091308780_s.jpg,2022-08-09,청산면사무소,[개] 믹스견,흰색,2022(년생),2(Kg),충북-옥천-2022-00242,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/202208091308780.jpeg,보호중,F,N,[관리번호 242]청산면사무소 앞에서 직원이 발견함.순함,옥천동물병원,010-8843-8844,"충청북도 옥천군 옥천읍 삼금로 53 (옥천읍, 동물병원) 옥천동물병원",충청북도 옥천군,이가람,043-730-3684,
443443000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091308999_s[1].jpg,2022-08-09,청산면,[개] 믹스견,검정,2022(년생),2(Kg),충북-옥천-2022-00241,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/202208091308999.jpeg,보호중,F,N,[관리번호 241] 청산 효목1길 마을주변에서 박스에 넣은채 두마리 한꺼번에 발견됨,옥천동물병원,010-8843-8844,"충청북도 옥천군 옥천읍 삼금로 53 (옥천읍, 동물병원) 옥천동물병원",충청북도 옥천군,이가람,043-730-3684,
443443000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091308634_s.jpg,2022-08-09,청산면,[개] 믹스견,갈색,2022(년생),2(Kg),충북-옥천-2022-00240,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/202208091308634.jpeg,보호중,F,N,[관리번호 240] 청산 효목1길 마을주변에서 박스에 넣은채 두마리 한꺼번에 발견됨,옥천동물병원,010-8843-8844,"충청북도 옥천군 옥천읍 삼금로 53 (옥천읍, 동물병원) 옥천동물병원",충청북도 옥천군,이가람,043-730-3684,
443440000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091708612_s.jpg,2022-08-09,청전동 우체국 사거리 앞,[고양이] 한국 고양이,갈색 흰색,2022(년생),0.71(Kg),충북-제천-2022-00138,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/202208091708612.jpg,종료(입양),M,N,교통사고추정 신고자 임시보호하며 입양예정,제천시 동물보호센터,043-647-0059,충청북도 제천시 금성면 적성로8길 51 (금성면),충청북도 제천시,제천시,043-641-6874,
442434000000000,http://www.animal.go.kr/files/shelter/2022/07/20220809190869_s.jpg,2022-08-09,강원도 고성군 죽왕면 황포1길 4,[개] 믹스견,흰색,2022(년생),2(Kg),강원-고성-2022-00095,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/20220809190869.jpg,종료(입양),M,N,순하고 귀여움,유기견임시보호소,033-680-3724,강원도 고성군 간성읍 꽃내마루길 53-49,강원도 고성군,김현준,033-680-3724,
442434000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091908778_s.jpg,2022-08-09,강원도 고성군 죽왕면 황포1길 4,[개] 믹스견,흰색,2022(년생),2(Kg),강원-고성-2022-00094,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/202208091908778.jpg,종료(입양),M,N,순하고 귀여움,유기견임시보호소,033-680-3724,강원도 고성군 간성읍 꽃내마루길 53-49,강원도 고성군,김현준,033-680-3724,
442434000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091908157_s.jpg,2022-08-09,강원도 고성군 죽왕면 황포1길 4,[개] 믹스견,흰색,2022(년생),2(Kg),강원-고성-2022-00093,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/202208091908157.jpg,종료(입양),M,N,귀엽고 순함,유기견임시보호소,033-680-3724,강원도 고성군 간성읍 꽃내마루길 53-49,강원도 고성군,김현준,033-680-3724,
442430000000000,http://www.animal.go.kr/files/shelter/2022/07/202208090908222_s.jpg,2022-08-09,철원군 갈말읍 상사리370-3,[개] 골든 리트리버,황색,2015(년생),17(Kg),강원-철원-2022-00080,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/202208090908222.jpg,종료(반환),M,N,순하고 목줄이있음,철원군,033-450-5394,강원도 철원군 동송읍 장흥로 311,강원도 철원군,철원군 동물방역계,033-450-5394,
442429000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091708644_s.jpg,2022-08-09,여량면 고양로 155 비닐하우스 내,[고양이] 믹스묘,흰갈색,2022(년생),0.59(Kg),강원-정선-2022-00482,2022-08-09,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208091708644.jpg,보호중,M,U,30~40일령,정선가축병원,033-563-0198,강원도 정선군 정선읍 정선로 1321 (정선읍),강원도 정선군,안은미,033-560-2446,
442429000000000,http://www.animal.go.kr/files/shelter/2022/07/20220809170852_s.jpg,2022-08-09,여량면 고양로 155 비닐하우스 내,[고양이] 믹스묘,갈색,2022(년생),0.59(Kg),강원-정선-2022-00481,2022-08-09,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/20220809170852.jpg,보호중,M,U,30~40일령,정선가축병원,033-563-0198,강원도 정선군 정선읍 정선로 1321 (정선읍),강원도 정선군,안은미,033-560-2446,
442429000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091708140_s.jpg,2022-08-09,여량면 고양로 155 비닐하우스 내,[고양이] 믹스묘,흰갈색,2022(년생),0.63(Kg),강원-정선-2022-00480,2022-08-09,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208091708140.jpg,보호중,M,U,30~40일령,정선가축병원,033-563-0198,강원도 정선군 정선읍 정선로 1321 (정선읍),강원도 정선군,안은미,033-560-2446,
442429000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091708986_s.jpg,2022-08-09,여량면 고양로 155 비닐하우스 내,[고양이] 믹스묘,흰갈색,2022(년생),0.60(Kg),강원-정선-2022-00479,2022-08-09,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208091708986.jpg,보호중,M,U,30~40일령,정선가축병원,033-563-0198,강원도 정선군 정선읍 정선로 1321 (정선읍),강원도 정선군,안은미,033-560-2446,
442429000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091708396_s.jpg,2022-08-09,여량면 고양로 155 비닐하우스 내,[고양이] 믹스묘,치즈,2022(년생),0.70(Kg),강원-정선-2022-00478,2022-08-09,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208091708396.jpg,보호중,M,U,30~40일령,정선가축병원,033-563-0198,강원도 정선군 정선읍 정선로 1321 (정선읍),강원도 정선군,안은미,033-560-2446,
442429000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091708712_s.jpg,2022-08-09,여량면 고양로 155 비닐하우스 내,[고양이] 믹스묘,흰갈색,2022(년생),0.66(Kg),강원-정선-2022-00477,2022-08-09,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208091708712.jpg,보호중,M,U,30~40일령,정선가축병원,033-563-0198,강원도 정선군 정선읍 정선로 1321 (정선읍),강원도 정선군,안은미,033-560-2446,
442428000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091108743_s.jpg,2022-08-09,강원도 평창군 대관령면 동보아파트 부근,[개] 믹스견,흑색,2022(년생),3(Kg),강원-평창-2022-00063,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/202208091108743.jpg,보호중,M,N,특이사항 없음,평창군유기동물보호소,010-3397-9150,강원도 평창군 진부면 청송로 61,강원도 평창군,김동원,033-330-1358,
442428000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091108695_s.jpg,2022-08-09,강원도 평창군 대관령면 동보아파트 부근,[개] 믹스견,백색,2022(년생),3(Kg),강원-평창-2022-00062,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/202208091108695.jpg,보호중,F,N,특이사항 없음,평창군유기동물보호소,010-3397-9150,강원도 평창군 진부면 청송로 61,강원도 평창군,김동원,033-330-1358,
442420000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091808547_s.jpg,2022-08-09,주문진 참샘길 34,[개] 믹스견,갈색,2020(년생),6.0(Kg),강원-강릉-2022-00451,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/202208091808547.jpg,보호중,F,N,"목줄없이 발견, 심장사상충 감염",강릉시 동물사랑센터,033-641-7515,강원도 강릉시 성산면 내맬길 172,강원도 강릉시,동물정책과,033-640-5587,
442420000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091708841_s.jpg,2022-08-09,성산면 칠봉로 산북교 근처,[고양이] 한국 고양이,삼색이,2022(년생),0.3(Kg),강원-강릉-2022-00450,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/202208091708841.jpg,종료(자연사),F,N,박스담긴상태로 발견,강릉시 동물사랑센터,033-641-7515,강원도 강릉시 성산면 내맬길 172,강원도 강릉시,동물정책과,033-640-5587,
442419000000000,http://www.animal.go.kr/files/shelter/2022/07/202208092308133_s.jpg,2022-08-09,드림교회주차장,[개] 믹스견,검정,2019(년생),3.6(Kg),강원-원주-2022-00524,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/202208092308133.jpg,보호중,F,N,미니핀믹스,원주유기동물보호센터,033-731-1119,강원도 원주시 호저면 칠봉로 110-6,강원도 원주시,원주시,033-737-4444,
442419000000000,http://www.animal.go.kr/files/shelter/2022/07/202208092308166_s.jpg,2022-08-09,기덕기사식당앞도로,[개] 믹스견,갈색,2015(년생),5.5(Kg),강원-원주-2022-00523,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/202208092308166.jpg,종료(반환),F,N,배에 혹이 달림,원주유기동물보호센터,033-731-1119,강원도 원주시 호저면 칠봉로 110-6,강원도 원주시,원주시,033-737-4444,
442419000000000,http://www.animal.go.kr/files/shelter/2022/07/20220809230846_s.jpg,2022-08-09,내안애카운티2단지,[고양이] 한국 고양이,"흰,갈색",2019(년생),3.2(Kg),강원-원주-2022-00522,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/20220809230846.jpg,보호중,F,N,"다리 가슴부분 흰색, 코양쪽볼 흰색",원주유기동물보호센터,033-731-1119,강원도 원주시 호저면 칠봉로 110-6,강원도 원주시,원주시,033-737-4444,
442419000000000,http://www.animal.go.kr/files/shelter/2022/07/202208092308896_s.jpg,2022-08-09,상지대내,[고양이] 한국 고양이,"흰,갈,검정",2022(년생),1.3(Kg),강원-원주-2022-00521,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/202208092308896.jpg,종료(자연사),M,N,뒷다리 다침,원주유기동물보호센터,033-731-1119,강원도 원주시 호저면 칠봉로 110-6,강원도 원주시,원주시,033-737-4444,
441554000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091708162_s.jpg,2022-08-09,광주시 송정동 일대,[개] 믹스견,갈색,2020(년생),25.00(Kg),경기-광주-2022-00618,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/202208091708162.jpg,보호중,F,N,"8-37, 칩없음, 학교 내 배수로에 빠진채 발견됨, 온순하고 착한 성격",광주TNR동물병원초월,031-798-7583,경기도 광주시 초월읍 현산로385번길 74-12 (초월읍),경기도 광주시,동물보호팀,031-760-4419,
441554000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091708235_s.jpg,2022-08-09,광주시 곤지암읍 삼리 일대,[고양이] 한국 고양이,삼색,2022(년생),0.50(Kg),경기-광주-2022-00617,2022-08-09,2022-08-19,http://www.animal.go.kr/files/shelter/2022/07/202208091708235.jpg,보호중,F,N,"8-36, 5주령 아가, 엄마 잃은 새끼고양이",광주TNR동물병원송정,031-798-7583,경기도 광주시 경안천로 142 (송정동) 광주TNR동물병원,경기도 광주시,동물보호팀,031-760-4419,
441553000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091508929_s.jpg,2022-08-09,남양읍 송림로121,[개] 믹스견,아이보리,2019(년생),18(Kg),경기-화성-2022-00830,2022-08-09,2022-08-18,http://www.animal.go.kr/files/shelter/2022/07/202208091508929.jpg,보호중,M,U,"빨간색 목띠 착용, 얼굴 볼쪽 털이 삐쭉삐쭉함",남양동물보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27 (남양읍),경기도 화성시,반려가족팀,031-5189-6686,
441553000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091508375_s.jpg,2022-08-09,"풀무골로110번길69,청려수련원",[개] 믹스견,갈색,2019(년생),16(Kg),경기-화성-2022-00829,2022-08-09,2022-08-18,http://www.animal.go.kr/files/shelter/2022/07/202208091508375.jpg,보호중,F,U,"겁이 많아 살짝 입질이 있음, 포획틀로 포획(들개추정)",남양동물보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27 (남양읍),경기도 화성시,반려가족팀,031-5189-6686,
441553000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091508536_s.jpg,2022-08-09,향남읍 서봉로445,[개] 믹스견,흰색,2022(년생),3(Kg),경기-화성-2022-00828,2022-08-09,2022-08-18,http://www.animal.go.kr/files/shelter/2022/07/202208091508536.jpg,종료(자연사),F,N,"눈밑으로 피부병이 있음, 귀가 크고 쭉 뻗음",남양동물보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27 (남양읍),경기도 화성시,반려가족팀,031-5189-6686,
441553000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091508873_s.jpg,2022-08-09,새솔동 76-8 CU편의점,[고양이] 한국 고양이,"검정,흰색",2022(년생),1(Kg),경기-화성-2022-00827,2022-08-09,2022-08-18,http://www.animal.go.kr/files/shelter/2022/07/202208091508873.jpg,보호중,Q,N,아장아장 걸어다니는 새끼냥이,남양동물보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27 (남양읍),경기도 화성시,반려가족팀,031-5189-6686,
441553000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091508124_s.jpg,2022-08-09,우남퍼스트빌206동1~2라인 화단,[고양이] 한국 고양이,치즈냥이,2022(년생),2(Kg),경기-화성-2022-00826,2022-08-09,2022-08-18,http://www.animal.go.kr/files/shelter/2022/07/202208091508124.jpg,보호중,Q,N,아장아장 걸어다니는 새끼치즈냥이,남양동물보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27 (남양읍),경기도 화성시,반려가족팀,031-5189-6686,
441553000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091408818_s.jpg,2022-08-09,팔탄면 구장길1-3,[개] 비글,"갈색,흰색,검정",2018(년생),19(Kg),경기-화성-2022-00825,2022-08-09,2022-08-18,http://www.animal.go.kr/files/shelter/2022/07/202208091408818.jpg,보호중,F,N,"젖이 늘어져있어 출산한지 얼마안되보임, 밝은성격, 훈련이 되어있어보임",남양동물보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27 (남양읍),경기도 화성시,반려가족팀,031-5189-6686,
441553000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091408944_s.jpg,2022-08-09,봉담읍 수기리,[개] 골든 리트리버,갈색,2018(년생),36(Kg),경기-화성-2022-00824,2022-08-09,2022-08-18,http://www.animal.go.kr/files/shelter/2022/07/202208091408944.jpg,보호중,M,U,"검정색 목띠 착용, 기다릴줄 아는 아이, 매너가 좋음",남양동물보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27 (남양읍),경기도 화성시,반려가족팀,031-5189-6686,
441553000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091408262_s.jpg,2022-08-09,"향남읍 상신리690-15,건설현장",[개] 푸들,갈색,2015(년생),6(Kg),경기-화성-2022-00823,2022-08-09,2022-08-18,http://www.animal.go.kr/files/shelter/2022/07/202208091408262.jpg,종료(자연사),M,U,"털이 많이 빠져있음, 이빨이 많이 빠져있음, 밝은성격",남양동물보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27 (남양읍),경기도 화성시,반려가족팀,031-5189-6686,
441553000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091408141[1]_s.jpg,2022-08-09,장안면 장안로480-126,[개] 믹스견,"갈색,흰색",2022(년생),2(Kg),경기-화성-2022-00822,2022-08-09,2022-08-18,http://www.animal.go.kr/files/shelter/2022/07/202208091408141[1].jpg,보호중,M,N,"2개월추정, 소심한 성격, 순함",남양동물보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27 (남양읍),경기도 화성시,반려가족팀,031-5189-6686,
441553000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091408816_s.jpg,2022-08-09,정남면 보통내길143,[개] 믹스견,갈색,2022(년생),2(Kg),경기-화성-2022-00821,2022-08-09,2022-08-18,http://www.animal.go.kr/files/shelter/2022/07/202208091408816.jpg,종료(자연사),F,N,"2개월추정, 조금한 사이즈, 곰돌이같은 외모",남양동물보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27 (남양읍),경기도 화성시,반려가족팀,031-5189-6686,
441553000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091408422_s.jpg,2022-08-09,봉담읍 덕리 17번지,[개] 믹스견,검정,2022(년생),3(Kg),경기-화성-2022-00820,2022-08-09,2022-08-18,http://www.animal.go.kr/files/shelter/2022/07/202208091408422.jpg,종료(자연사),F,N,"2~3개월추정, 같이온 강아지중 제일 활발한 성격+겁이많음",남양동물보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27 (남양읍),경기도 화성시,반려가족팀,031-5189-6686,
441553000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091408230_s.jpg,2022-08-09,봉담읍 덕리 17번지,[개] 믹스견,갈색,2022(년생),3(Kg),경기-화성-2022-00819,2022-08-09,2022-08-18,http://www.animal.go.kr/files/shelter/2022/07/202208091408230.jpg,종료(자연사),F,N,"2~3개월추정, 무척 순함, 눈치를 보는게 너무 귀여움",남양동물보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27 (남양읍),경기도 화성시,반려가족팀,031-5189-6686,
441553000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091408404_s.jpg,2022-08-09,봉담읍 덕리 17번지,[개] 믹스견,검정,2022(년생),3(Kg),경기-화성-2022-00818,2022-08-09,2022-08-18,http://www.animal.go.kr/files/shelter/2022/07/202208091408404.jpg,종료(자연사),F,N,"2~3개월추정, 무척 순함, 발끝이 하얌",남양동물보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27 (남양읍),경기도 화성시,반려가족팀,031-5189-6686,
441553000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091408253_s.jpg,2022-08-09,병점중앙로 169번길 11,[개] 말티즈,흰색,2018(년생),3(Kg),경기-화성-2022-00817,2022-08-09,2022-08-18,http://www.animal.go.kr/files/shelter/2022/07/202208091408253.jpg,종료(안락사),M,U,"밝은 성격, 낯가림 없음, 웃는 얼굴이 너무 이쁨,빈호흡과 고열증상있음",남양동물보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27 (남양읍),경기도 화성시,반려가족팀,031-5189-6686,
441553000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091408917_s.jpg,2022-08-09,수영리 649-65,[개] 믹스견,갈색,2021(년생),7(Kg),경기-화성-2022-00816,2022-08-09,2022-08-18,http://www.animal.go.kr/files/shelter/2022/07/202208091408917.jpg,종료(자연사),M,U,"쫑긋선 귀, 밝은 성격, 원숭이 얼굴, 빨간색 목띠착용",남양동물보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27 (남양읍),경기도 화성시,반려가족팀,031-5189-6686,
441553000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091108948_s.jpg,2022-08-09,향남읍 발안남로66,[개] 믹스견,"검정,흰색",2022(년생),3(Kg),경기-화성-2022-00815,2022-08-09,2022-08-18,http://www.animal.go.kr/files/shelter/2022/07/202208091108948.jpg,종료(자연사),M,N,"코로나바이러스 감염, 호흡기 질환이 있어 영양실조-->>치료 필요(입양 보류)",남양동물보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27 (남양읍),경기도 화성시,반려가족팀,031-5189-6686,
441553000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091108958_s.jpg,2022-08-09,협성대학교,[개] 믹스견,갈색,2022(년생),3(Kg),경기-화성-2022-00814,2022-08-09,2022-08-18,http://www.animal.go.kr/files/shelter/2022/07/202208091108958.jpg,보호중,F,N,"주둥이가 검고 귀가 아직 쳐져있음, 매우 순함",남양동물보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27 (남양읍),경기도 화성시,반려가족팀,031-5189-6686,
441553000000000,http://www.animal.go.kr/files/shelter/2022/07/202208091108455_s.jpg,2022-08-09,향남읍 3.1만세로1015,[개] 믹스견,검정,2022(년생),3(Kg),경기-화성-2022-00813,2022-08-09,2022-08-18,http://www.animal.go.kr/files/shelter/2022/07/202208091108455.jpg,종료(자연사),M,N,"털에 윤기가 남, 약간의 낑낑거림이 있음, 사람을 무척 좋아함",남양동물보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27 (남양읍),경기도 화성시,반려가족팀,031-5189-6686,
