desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel
427348000000000,http://www.animal.go.kr/files/shelter/2022/08/20220822100806_s.jpg,2022-08-22,옥포읍 간경리,[고양이] 한국 고양이,턱시도,2022(년생),0.98(Kg),대구-달성-2022-00540,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/20220822100806.jpg,보호중,F,N,2개월 추정,명곡역동물병원,053-633-7579,대구광역시 달성군 화원읍 비슬로 2490 (화원읍) 옥포면 관할,대구광역시 달성군,동물보호 담당,053-668-3863
427347000000000,http://www.animal.go.kr/files/shelter/2022/08/20220822100859_s.jpg,2022-08-22,갈밭남로 12,[고양이] 한국 고양이,삼색,2022(년생),0.70(Kg),대구-달서-2022-00337,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/20220822100859.jpg,보호중,F,N,박스 유기,대구유기동물보호협회,053-964-6258,대구광역시 동구 금강로 151-13 (금강동),대구광역시 달서구,동물등록담당자,053-667-2692
427346000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221808576_s.jpg,2022-08-22,대구 남구청 인근 하이마트 골목,[개] 포메라니안,크림색,2022(년생),4.51(Kg),대구-수성-2022-00560,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221808576.jpg,보호중,M,N,"등록견, 미용 흔적있음.",신세계동물병원,053-751-6693,대구광역시 수성구 수성동1가 명덕로 393 (수성동1가),대구광역시 수성구,녹색환경과,053-666-2651
427346000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221408176_s.jpg,2022-08-22,성동 신고자집앞,[고양이] 한국 고양이,고등어태비,2022(년생),0.55(Kg),대구-수성-2022-00559,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221408176.jpg,보호중,M,N,얌전하고 귀여움,금강동물병원,053-746-7111,대구광역시 수성구 동원로 150 (만촌동) 금강동물병원,대구광역시 수성구,녹색환경과,053-666-2651
427343000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221408751_s.jpg,2022-08-22,북비산로61길34,[개] 시츄,"갈,백",2017(년생),6.42(Kg),대구-서구-2022-00457,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221408751.jpg,보호중,M,N,성격온순,대구시수의사회(더펫),070-4293-0622,대구광역시 서구 서대구로 361 (비산동) 2층,대구광역시 서구,송민서,053-663-2644
427343000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221208444_s.jpg,2022-08-22,서구 비산2.3동 66-2일대,[고양이] 한국 고양이,검은색,2022(년생),1(Kg),대구-서구-2022-00456,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221208444.jpg,보호중,M,N,예민함 2개월령,대구시수의사회(보경),053-559-9020,대구광역시 서구 달서로 165 (비산동),대구광역시 서구,송민서,053-663-2644
427341000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221208807_s.jpg,2022-08-22,중구 남산동 스타클래스,[개] 스피츠,흰,2020(년생),6.9(Kg),대구-중구-2022-00238,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221208807.jpg,종료(반환),M,Y,"겁많고 순함, 미용이 잘 되어있음",대구시수의사회(동인),070-4466-1575,대구광역시 중구 동인동4가 국채보상로 724,대구광역시 중구,중구 손세규,053-661-2648
427341000000000,http://www.animal.go.kr/files/shelter/2022/08/202208220908128_s.jpg,2022-08-22,중구 대신동 832,[개] 믹스견,흰갈,2016(년생),7(Kg),대구-중구-2022-00237,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208220908128.jpg,종료(자연사),M,N,후지 못씀,대구시수의사회(동인),070-4466-1575,대구광역시 중구 동인동4가 국채보상로 724,대구광역시 중구,중구 손세규,053-661-2648
426340000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221508657[1]_s.jpg,2022-08-22,기장성당,[개] 믹스견,갈색+검정색,2018(년생),8(Kg),부산-기장-2022-00227,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221508657[1].jpg,보호중,M,N,"노란색 가슴줄 착용, 순함",누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동),부산광역시 기장군,조성연,051-709-2894
426340000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221508830_s.jpg,2022-08-22,기장군청,[개] 믹스견,갈색+흰색,2019(년생),5.7(Kg),부산-기장-2022-00226,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221508830.jpg,보호중,M,N,분홍색 목줄 착용,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동),부산광역시 기장군,조성연,051-709-2894
426337000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221108549_s.jpg,2022-08-22,연제로 2,[고양이] 한국 고양이,검정색,2022(년생),0.7(Kg),부산-연제-2022-00204,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221108549.jpg,보호중,M,N,안염,청조동물병원,051-503-0688,부산광역시 연제구 온천천남로 4 (연산동),부산광역시 연제구,김현정,051-665-4484
426337000000000,http://www.animal.go.kr/files/shelter/2022/08/20220822110873_s.jpg,2022-08-22,거제천로118번길 14,[고양이] 한국 고양이,검정색/흰색,2020(년생),3.0(Kg),부산-연제-2022-00203,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/20220822110873.jpg,보호중,M,N,기립불능,청조동물병원,051-503-0688,부산광역시 연제구 온천천남로 4 (연산동),부산광역시 연제구,김현정,051-665-4484
426337000000000,http://www.animal.go.kr/files/shelter/2022/08/202208220908590_s.jpg,2022-08-22,과정로344번길 3,[개] 포메라니안,검정색,2022(년생),1.0(Kg),부산-연제-2022-00202,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208220908590.jpg,보호중,M,N,온순,청조동물병원,051-503-0688,부산광역시 연제구 온천천남로 4 (연산동),부산광역시 연제구,김현정,051-665-4484
426337000000000,http://www.animal.go.kr/files/shelter/2022/08/202208220908277_s.jpg,2022-08-22,과정로344번길 3,[개] 웰시 코기 카디건,황토/흰색,2022(년생),3.0(Kg),부산-연제-2022-00201,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208220908277.jpg,보호중,F,N,온순,청조동물병원,051-503-0688,부산광역시 연제구 온천천남로 4 (연산동),부산광역시 연제구,김현정,051-665-4484
426337000000000,http://www.animal.go.kr/files/shelter/2022/08/202208220908417_s.jpg,2022-08-22,온천천관리사무소,[고양이] 한국 고양이,흰색/검정색,2022(년생),0.01(Kg),부산-연제-2022-00200,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208220908417.jpg,보호중,F,N,안염,청조동물병원,051-503-0688,부산광역시 연제구 온천천남로 4 (연산동),부산광역시 연제구,김현정,051-665-4484
426336000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221408793[1]_s.jpg,2022-08-22,대저 생태공원,[고양이] 한국 고양이,흰/회색,2018(년생),9(Kg),부산-강서-2022-00332,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221408793[1].jpg,보호중,F,N,"케이지 채로 유기되어짐, 기립이 어려움",(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 강서구,김세희,051-970-4814
426336000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221408853_s.jpg,2022-08-22,가락대로546,[고양이] 한국 고양이,갈색,2022(년생),0.28(Kg),부산-강서-2022-00331,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221408853.jpg,보호중,F,N,무리와 떨어 진 것으로 추정,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 강서구,김세희,051-970-4814
426336000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221308555_s.jpg,2022-08-22,강서소방서,[개] 테리어 종 믹스 추정,검정,2018(년생),22(Kg),부산-강서-2022-00329,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221308555.jpg,보호중,M,N,경계심 많음,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 강서구,김세희,051-970-4814
426329000000000,http://www.animal.go.kr/files/shelter/2022/08/202208220908568_s.jpg,2022-08-22,시민공원 상황실부근,[고양이] 한국 고양이,혼합,2022(년생),0.3(Kg),부산-부산진-2022-00286,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208220908568.jpg,보호중,Q,U,"혼합&어미없음,젖먹이,허약,탈진",동물보호관리협회,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동),부산광역시 부산진구,부산진구청,051-605-4474
411324000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221508632_s.jpg,2022-08-22,암사도서관 인근,[개] 말티즈,흰색,2020(년생),3.6(Kg),서울-강동-2022-00194,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221508632.jpg,보호중,M,N,"미용되어있음, 치석살짝있음, 양쪽 슬개골 2기, 구충제투여",강동리본센터(reborn),070-4163-7350,서울특별시 강동구 양재대로81길 73 (성내동),서울특별시 강동구,강동구청 반려동물팀,02-3425-6015
411319000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221708321_s.jpg,2022-08-22,양녕로25다길 28,[기타축종] 닭,흰색,2022(년생),0.15(Kg),서울-동작-2022-00159,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221708321.jpg,보호중,Q,N,의기소침,디아크동물종합병원,02-816-7582,서울특별시 동작구 장승배기로27길 18 (노량진동),서울특별시 동작구,고민정,02-820-1600
411315000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221508131_s.jpg,2022-08-22,공항대로 58다길 34 주차장 내,[고양이] 한국 고양이,검/흰,2021(년생),2.5(Kg),서울-강서-2022-00136,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221508131.jpg,보호중,F,U,뒷다리골절,한국동물구조관리협회,02-2133-7697,경기도 양주시 남면 감악산로 63-37 (남면) 한국동물구조관리협회,서울특별시 강서구,동물보호팀,02-2600-6272
411314000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221408236_s.jpg,2022-08-22,신월동1050놀이터부근,[고양이] 한국 고양이,흰/검정,2022(년생),2.2(Kg),서울-양천-2022-00120,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221408236.jpg,보호중,F,N,이갈이중인어린고양이로온순하고조용하며경계심없어보임,강현림동물병원,02-2642-9159,서울특별시 양천구 등촌로 160 (목동) 1층,서울특별시 양천구,양천구청,02-2620-4918
448567000000000,http://www.animal.go.kr/files/shelter/2022/08/202208220908607_s.jpg,2022-08-21,의창구 의안로 44번길 54-1,[개] 믹스견,갈색,2022(년생),1.3(Kg),경남-창원1-2022-00379,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208220908607.jpg,보호중,M,N,"L-8-1-27 갈색. 모낭충,개선충감염. 격리 치료중. 작고 너무 귀여움. 빨리 나아서 입양가자!!!",창원유기동물보호소,055-225-5701,"경상남도 창원시 의창구 창이대로 71 (명서동, 창원시농업기술센터) 축산과",경상남도 창원시 의창성산구,창원시의창성산구,055-225-5701
448567000000000,http://www.animal.go.kr/files/shelter/2022/08/202208220908233_s.jpg,2022-08-21,의창구 명서동 태복산 등산로,[개] 믹스견,갈검색,2019(년생),11.5(Kg),경남-창원1-2022-00378,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208220908233.jpg,보호중,M,N,L-8-1-26  갈검색. 순함,창원유기동물보호소,055-225-5701,"경상남도 창원시 의창구 창이대로 71 (명서동, 창원시농업기술센터) 축산과",경상남도 창원시 의창성산구,창원시의창성산구,055-225-5701
448538000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221708427_s.jpg,2022-08-21,동면법기리832,[개] 믹스견,검정흰색,2017(년생),10(Kg),경남-양산-2022-00196,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221708427.jpg,보호중,M,U,검정흰색  상완신경근육손상,양산시 동물보호센터,055-392-5669,경상남도 양산시 동면 석산리 392 양산시농업기술센터,경상남도 양산시,양산시,055-392-5663
448538000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221408251_s.jpg,2022-08-21,삼호동9,[개] 보더 콜리,흰색검정,2017(년생),12.6(Kg),경남-양산-2022-00194,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221408251.jpg,종료(반환),M,U,흰색검정,양산시 동물보호센터,055-392-5669,경상남도 양산시 동면 석산리 392 양산시농업기술센터,경상남도 양산시,양산시,055-392-5663
448538000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221408615_s.jpg,2022-08-21,삼호동9,[개] 보더 콜리,검정흰색,2017(년생),11.2(Kg),경남-양산-2022-00193,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221408615.jpg,종료(반환),F,U,검정흰색,양산시 동물보호센터,055-392-5669,경상남도 양산시 동면 석산리 392 양산시농업기술센터,경상남도 양산시,양산시,055-392-5663
448536000000000,http://www.animal.go.kr/files/shelter/2022/08/202208222108387_s.jpg,2022-08-21,산외,[개] 믹스견,갈색,2022(년생),2(Kg),경남-밀양-2022-01294,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208222108387.jpg,보호중,F,N,너무 깜직하고 귀여운 강아지/온순,밀양시동물보호센터,010-5656-6665,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍),경상남도 밀양시,밀양시,055-359-7186
448536000000000,http://www.animal.go.kr/files/shelter/2022/08/202208222108858_s.jpg,2022-08-21,상동,[개] 믹스견,진갈색,2022(년생),3(Kg),경남-밀양-2022-01293,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208222108858.jpg,보호중,M,N,순하고 귀여운 아이,밀양시동물보호센터,010-5656-6665,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍),경상남도 밀양시,밀양시,055-359-7186
448533000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221408472_s.jpg,2022-08-21,무전동 미나리길 미나리정원,[고양이] 믹스묘,"흰색,갈색,검정색",2022(년생),1.1(Kg),경남-통영-2022-00316,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221408472.jpg,보호중,F,N,"3개월 추정(22.08.21. 기준),뒷다리 인대 손상",통영시동물보호센터,055-650-6253,경상남도 통영시 광도면 전두1길 9-8,경상남도 통영시,최민정,055-650-6254
446483000000000,http://www.animal.go.kr/files/shelter/2022/08/202208222008569_s.jpg,2022-08-21,나주시 산포면 송림리 빛가람동 삼거리,[개] 믹스견,갈색,2022(년생),7(Kg),전남-나주-2022-00887,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208222008569.jpg,보호중,M,N,빛가람동쪽으로 매일 출몰,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604
446482000000000,http://www.animal.go.kr/files/shelter/2022/08/202208212008821_s.jpg,2022-08-21,별량 반곡길 25,[고양이] 한국 고양이,흰 노 (치즈망토),2022(년생),0.38(Kg),전남-순천-2022-00495,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208212008821.jpg,보호중,F,N,"이유식먹이, 눈꼽 조금",대한동물사랑협회,061-755-7547,전라남도 순천시 상사면 민속마을길 978 (상사면) .,전라남도 순천시,순천시,061-749-3094
446482000000000,http://www.animal.go.kr/files/shelter/2022/08/202208212008555_s.jpg,2022-08-21,별량 반곡길 25,[고양이] 한국 고양이,"흰, 다갈 (반고등어)",2022(년생),0.40(Kg),전남-순천-2022-00494,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208212008555.jpg,보호중,M,N,"이유식먹이, 눈꼽 조금",대한동물사랑협회,061-755-7547,전라남도 순천시 상사면 민속마을길 978 (상사면) .,전라남도 순천시,순천시,061-749-3094
446482000000000,http://www.animal.go.kr/files/shelter/2022/08/202208212008655_s.jpg,2022-08-21,별량 반곡길 25,[고양이] 한국 고양이,"흰, 다갈 (반고등어)",2022(년생),0.46(Kg),전남-순천-2022-00493,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208212008655.jpg,보호중,F,N,"이유식먹이, 눈꼽 조금",대한동물사랑협회,061-755-7547,전라남도 순천시 상사면 민속마을길 978 (상사면) .,전라남도 순천시,순천시,061-749-3094
446482000000000,http://www.animal.go.kr/files/shelter/2022/08/202208212008922_s.jpg,2022-08-21,별량 반곡길 25,[고양이] 한국 고양이,흰+검 (턱시도),2022(년생),0.42(Kg),전남-순천-2022-00492,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208212008922.jpg,보호중,F,N,곰팡이 이유식먹이,대한동물사랑협회,061-755-7547,전라남도 순천시 상사면 민속마을길 978 (상사면) .,전라남도 순천시,순천시,061-749-3094
446482000000000,http://www.animal.go.kr/files/shelter/2022/08/202208212008757_s.jpg,2022-08-21,별량 반곡길 25,[고양이] 한국 고양이,흰 노 검 (카오스),2022(년생),0.44(Kg),전남-순천-2022-00491,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208212008757.jpg,보호중,F,N,"이유식먹이, 눈꼽 조금",대한동물사랑협회,061-755-7547,전라남도 순천시 상사면 민속마을길 978 (상사면) .,전라남도 순천시,순천시,061-749-3094
446482000000000,http://www.animal.go.kr/files/shelter/2022/08/20220821200826_s.jpg,2022-08-21,별량 반곡길 25,[고양이] 한국 고양이,"흰, 다갈 (반고등어)",2022(년생),0.57(Kg),전남-순천-2022-00490,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/20220821200826.jpg,보호중,M,N,"이유식먹이, 눈꼽 조금",대한동물사랑협회,061-755-7547,전라남도 순천시 상사면 민속마을길 978 (상사면) .,전라남도 순천시,순천시,061-749-3094
446482000000000,http://www.animal.go.kr/files/shelter/2022/08/202208211908313_s.jpg,2022-08-21,별량 반곡길 25,[고양이] 한국 고양이,흰 노 (치즈망토),2022(년생),0.40(Kg),전남-순천-2022-00489,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208211908313.jpg,보호중,M,N,"결막염, 곰팡이",대한동물사랑협회,061-755-7547,전라남도 순천시 상사면 민속마을길 978 (상사면) .,전라남도 순천시,순천시,061-749-3094
446482000000000,http://www.animal.go.kr/files/shelter/2022/08/202208211208138_s.jpg,2022-08-21,청암대 GS순천덕월점 앞,[고양이] 혼종,"흰, 연노랑 (연한 치즈망토)",2022(년생),1.7(Kg),전남-순천-2022-00488,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208211208138.jpg,보호중,M,N,약간의 호흡기,대한동물사랑협회,061-755-7547,전라남도 순천시 상사면 민속마을길 978 (상사면) .,전라남도 순천시,순천시,061-749-3094
444452000000000,http://www.animal.go.kr/files/shelter/2022/08/202208220008985_s.jpg,2022-08-21,아산대교 위,[개] 라브라도 리트리버,흰색,2019(년생),25(Kg),충남-아산-2022-00661,2022-08-22,2022-08-31,http://www.animal.go.kr/files/shelter/2022/08/202208220008985.jpg,보호중,F,U,1370호(관리) 661호(공고),아산시동물보호센터,041-533-3563,충청남도 아산시 염치읍 충무로 295-9,충청남도 아산시,이호석,041-537-3845
444452000000000,http://www.animal.go.kr/files/shelter/2022/08/202208212308611_s.jpg,2022-08-21,영인면 신운북길27번길29 집 주변,[개] 믹스견,흰색,2022(년생),5(Kg),충남-아산-2022-00660,2022-08-22,2022-08-31,http://www.animal.go.kr/files/shelter/2022/08/202208212308611.jpg,보호중,F,U,"1369호(관리) 660호(공고) 5개월 추정 주황색목줄, 쇠리드줄 착용상태",아산시동물보호센터,041-533-3563,충청남도 아산시 염치읍 충무로 295-9,충청남도 아산시,이호석,041-537-3845
444449000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221708493_s.jpg,2022-08-21,천안시 동남구 청수14로 도로변,[고양이] 한국 고양이,삼색이,2022(년생),0.60(Kg),충남-천안-2022-00803,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221708493.jpg,보호중,F,N,2개월령. 후구마비 (교통사고 추정) 예후 매우 불량,유실유기동물보호소,010-5913-5119,충청남도 천안시 동남구 충절로 437 (삼룡동),충청남도 천안시,오병구,041-521-5739
444449000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221708738_s.jpg,2022-08-21,천안시 동남구 북면 명덕1길5 (T M C),[개] 믹스견,흰색,2019(년생),17(Kg),충남-천안-2022-00802,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221708738.jpg,보호중,F,N,회색 목줄 착용. 식욕부진. 매우 말랐음,유실유기동물보호소,010-5913-5119,충청남도 천안시 동남구 충절로 437 (삼룡동),충청남도 천안시,오병구,041-521-5739
444449000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221608512_s.jpg,2022-08-21,천안시 동남구 병천면 가전리 산69,[개] 믹스견,바둑이,2018(년생),30(Kg),충남-천안-2022-00801,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221608512.jpg,보호중,F,U,꼬리 말려 있음,유실유기동물보호소,010-5913-5119,충청남도 천안시 동남구 충절로 437 (삼룡동),충청남도 천안시,오병구,041-521-5739
443557000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221308795_s.jpg,2022-08-21,천년나무관리사무소,[개] 믹스견,흰색,2021(년생),5(Kg),충북-증평-2022-00097,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221308795.jpg,보호중,M,N,건강함,증평가정견훈련소,010-3169-1151,충청북도 증평군 도안면 입장길 239 (도안면),충청북도 증평군,증평군청,043-835-3772
443448000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221808655_s.jpg,2022-08-21,매포읍 지구대,[개] 믹스견,흰+갈 (점박이),2020(년생),5.20(Kg),충북-단양-2022-00217,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221808655.jpg,보호중,F,N,빨간색 하네스 착용함. 순함.,단양군유기동물보호소,043-420-2746,충청북도 단양군 매포읍 우덕리 910번지,충청북도 단양군,단양군,043-420-2743
442423000000000,http://www.animal.go.kr/files/shelter/2022/08/202208220908419_s.jpg,2022-08-21,관광수산시장 대형주차장,[개] 요크셔 테리어,검/황,2014(년생),5(Kg),강원-속초-2022-00208,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208220908419.jpg,종료(반환),F,N,전신미용,속초시유기동물보호소,033-636-2519,강원도 속초시 하도문길 103 (대포동),강원도 속초시,최화진,033-639-2583
441559000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221608739_s.jpg,2022-08-21,장흥면 삼상리 397-1 양주vip야구장 인근,[고양이] 한국 고양이,갈/흰,2022(년생),0.4(Kg),경기-양주-2022-00386,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221608739.jpg,보호중,F,U,눈곱심함. 여윔. 좌전지어깨및상완부위 상처 및 염증. 콧물. 기력없음. 털때탐.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면),경기도 양주시,양주시 동물보호팀,031-8082-7361
441414000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221608838_s.jpg,2022-08-21,전곡읍 선사로361번길 11 세림빌라 인근,[개] 믹스견,진갈/연갈/흰,2021(년생),10.6(Kg),경기-연천-2022-00343,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221608838.jpg,보호중,M,N,꼬리끝 털 남기고 짧게 미용. 양후지 며느리발톱. 활발함. 꼬리단미안됨.털상태양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 연천군,유기동물담당,031-839-2326
441414000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221608579_s.jpg,2022-08-21,평화로 전곡오거리 회천교차로 일원,[개] 골든 리트리버,검,2020(년생),35(Kg),경기-연천-2022-00342,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221608579.jpg,보호중,F,U,리트리버 혼종추정.낡은 베이지색 목줄.양 윗송곳니끝부러져있음.활발함.사람좋아함.꼬리단미안됨.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 연천군,유기동물담당,031-839-2326
441409000000000,http://www.animal.go.kr/files/shelter/2022/08/20220822150807_s.jpg,2022-08-21,걸포동 90-5 인근,[개] 믹스견,걸포동 90-5,2022(년생),2.5(Kg),경기-김포-2022-00686,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/20220822150807.jpg,보호중,F,U,겁많음. 꼬리단미안됨. 털상태양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면),경기도 김포시,김수연,031-980-2893
441409000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221508147_s.jpg,2022-08-21,걸포동 90-5 인근,[개] 믹스견,흰/갈,2022(년생),2.5(Kg),경기-김포-2022-00685,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221508147.jpg,보호중,F,U,코고동색. 얌전/겁많음/방어적입질. 꼬리단미안됨. 털때탐.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면),경기도 김포시,김수연,031-980-2893
441404000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221408426_s.jpg,2022-08-21,애니메이션고교  근처,[개] 믹스견,황색,2017(년생),6(Kg),경기-하남-2022-00328,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221408426.jpg,보호중,M,N,순하고   사람 좋아함,하남동물병원,031-793-7802,경기도 하남시 신평로 37 (덕풍동) 하남동물병원,경기도 하남시,농식품위생과,031-790-6317
441404000000000,http://www.animal.go.kr/files/shelter/2022/08/20220822140882_s.jpg,2022-08-21,호수공원,[기타축종],흰색에 검정  토끼,2021(년생),2(Kg),경기-하남-2022-00327,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/20220822140882.jpg,보호중,Q,N,순하고사람좋아함,하남동물병원,031-793-7802,경기도 하남시 신평로 37 (덕풍동) 하남동물병원,경기도 하남시,농식품위생과,031-790-6317
441398000000000,http://www.animal.go.kr/files/shelter/2022/08/202208221308634_s.jpg,2022-08-21,아차산로 270 코스모스길 삼거리,[개] 말티즈,흰,2012(년생),1.5(Kg),경기-구리-2022-00206,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208221308634.jpg,보호중,F,U,구리시반려동물문화센터보호중. 구조당시 연두색 운동화끈 매고있었음. 유선종양. 백내장. 치아거의없음,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 구리시,구리시,031-550-2315
441394000000000,http://www.animal.go.kr/files/shelter/2022/08/202208212108548_s.jpg,2022-08-21,성석동1876-3부근,[개] 믹스견,옅은황색,2021(년생),8(Kg),경기-고양-2022-00630,2022-08-22,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208212108548.jpg,보호중,F,U,없음,고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도 고양시,조재현(유기동물보호),031-8075-4657
